userid,version,sum_gamerounds,retention_1,retention_7,treatment,engagement_segment
8996621,gate_30,20,0,0,0,medium
8996631,gate_40,0,1,0,1,non_player
8996656,gate_40,24,0,0,1,medium
8996746,gate_40,9,0,0,1,medium
8996988,gate_30,53,1,0,0,high
8997018,gate_30,2,0,0,0,low
8997045,gate_30,5,0,0,0,medium
8997056,gate_30,388,1,1,0,high
8997069,gate_40,262,1,1,1,high
8997093,gate_30,115,1,0,0,high
8997363,gate_40,2,0,0,1,low
8997388,gate_30,14,0,0,0,medium
8997483,gate_30,1,0,0,0,low
8997517,gate_40,15,1,0,1,medium
8997769,gate_30,19,1,0,0,medium
8997790,gate_40,240,1,1,1,high
8997816,gate_30,17,0,0,0,medium
8997832,gate_30,4,0,0,0,low
8998109,gate_40,7,0,0,1,medium
8998174,gate_40,6,0,0,1,medium
8998280,gate_30,161,1,1,0,high
8998475,gate_30,16,0,0,0,medium
8998625,gate_30,36,0,0,0,high
8998878,gate_40,34,1,0,1,high
8998893,gate_30,6,0,0,0,medium
8998921,gate_40,0,0,0,1,non_player
8998954,gate_40,66,0,0,1,high
8999126,gate_30,2,0,0,0,low
8999489,gate_40,8,0,0,1,medium
8999536,gate_40,2,0,0,1,low
8999790,gate_40,65,1,0,1,high
8999810,gate_30,3,0,0,0,low
8999971,gate_30,4,0,0,0,low
8999983,gate_40,1,0,0,1,low
9000223,gate_30,14,0,0,0,medium
9000404,gate_40,73,1,0,1,high
9000590,gate_30,8,0,0,0,medium
9000845,gate_30,3,0,0,0,low
9000975,gate_30,4,0,0,0,low
9001000,gate_40,108,1,0,1,high
9001011,gate_30,7,0,0,0,medium
9001393,gate_40,10,0,0,1,medium
9001527,gate_40,21,1,0,1,medium
9001844,gate_40,61,1,0,1,high
9002201,gate_30,8,1,0,0,medium
9002290,gate_30,332,1,1,0,high
9002294,gate_30,79,1,1,0,high
9002485,gate_30,22,0,0,0,medium
9002533,gate_40,461,1,1,1,high
9002636,gate_30,8,0,1,0,medium
9002640,gate_40,3,1,0,1,low
9002666,gate_40,63,1,0,1,high
9002807,gate_40,102,1,0,1,high
9002965,gate_30,8,1,0,0,medium
9002995,gate_30,40,1,0,0,high
9003002,gate_30,46,0,0,0,high
9003034,gate_40,51,1,0,1,high
9003588,gate_40,3,0,0,1,low
9003597,gate_30,56,1,0,0,high
9003894,gate_40,4,0,0,1,low
9003955,gate_30,6,0,0,0,medium
9004303,gate_30,206,1,1,0,high
9004364,gate_30,109,1,1,0,high
9004397,gate_30,18,1,0,0,medium
9004507,gate_40,40,1,0,1,high
9004533,gate_30,32,1,1,0,high
9004915,gate_30,10,0,0,0,medium
9005159,gate_40,2,0,0,1,low
9005172,gate_30,8,1,0,0,medium
9005202,gate_40,17,0,0,1,medium
9005348,gate_40,1,0,0,1,low
9005354,gate_40,8,0,0,1,medium
9005507,gate_30,50,1,1,0,high
9005794,gate_30,9,1,0,0,medium
9005834,gate_30,7,0,0,0,medium
9006001,gate_40,15,0,0,1,medium
9006057,gate_30,13,0,0,0,medium
9006122,gate_30,15,0,0,0,medium
9006123,gate_30,8,0,0,0,medium
9006166,gate_30,99,1,1,0,high
9006462,gate_40,37,0,0,1,high
9006485,gate_40,3,0,0,1,low
9006632,gate_40,129,0,1,1,high
9007088,gate_30,19,0,0,0,medium
9007096,gate_30,2,0,0,0,low
9007393,gate_30,1,0,0,0,low
9007610,gate_30,1,0,0,0,low
9007747,gate_40,84,1,0,1,high
9007982,gate_40,1,0,0,1,low
9008002,gate_40,0,0,0,1,non_player
9008053,gate_40,55,1,0,1,high
9008126,gate_40,23,1,0,1,medium
9008175,gate_30,25,1,0,0,medium
9008384,gate_30,166,1,1,0,high
9008385,gate_40,23,1,0,1,medium
9008674,gate_30,1,0,0,0,low
9008752,gate_40,15,0,0,1,medium
9008788,gate_40,29,0,0,1,medium
9009042,gate_40,9,0,0,1,medium
9009184,gate_40,25,1,0,1,medium
9009228,gate_30,9,0,0,0,medium
9009308,gate_40,4,1,0,1,low
9009359,gate_40,2,0,0,1,low
9009638,gate_30,11,0,0,0,medium
9009724,gate_40,6,0,0,1,medium
9009795,gate_40,1,0,0,1,low
9009898,gate_40,6,0,0,1,medium
9009914,gate_40,111,1,0,1,high
9010360,gate_30,5,0,0,0,medium
9010643,gate_30,2,0,0,0,low
9010761,gate_40,4,0,0,1,low
9010925,gate_30,36,1,0,0,high
9010993,gate_40,1,0,0,1,low
9011550,gate_40,135,1,1,1,high
9011711,gate_30,45,1,0,0,high
9011989,gate_40,209,1,0,1,high
9012003,gate_30,7,0,0,0,medium
9012037,gate_30,7,0,0,0,medium
9012098,gate_30,83,1,1,0,high
9012131,gate_30,34,1,0,0,high
9012143,gate_30,22,1,0,0,medium
9012268,gate_30,9,1,1,0,medium
9012413,gate_30,7,0,0,0,medium
9012439,gate_30,43,1,0,0,high
9012597,gate_40,6,0,0,1,medium
9012664,gate_40,10,0,0,1,medium
9012715,gate_40,10,0,0,1,medium
9012773,gate_30,6,0,0,0,medium
9012867,gate_40,2,0,0,1,low
9013005,gate_30,5,0,0,0,medium
9013191,gate_30,95,1,1,0,high
9013383,gate_40,2,0,0,1,low
9013536,gate_40,32,0,0,1,high
9013618,gate_40,9,0,0,1,medium
9013660,gate_40,58,1,0,1,high
9013842,gate_40,34,1,0,1,high
9013937,gate_30,78,1,1,0,high
9014259,gate_40,12,0,0,1,medium
9014364,gate_30,2,0,0,0,low
9014669,gate_30,5,1,0,0,medium
9014816,gate_40,4,0,0,1,low
9014920,gate_40,111,1,1,1,high
9015104,gate_30,41,0,0,0,high
9015303,gate_40,1,1,1,1,low
9015310,gate_40,14,0,0,1,medium
9015312,gate_40,164,1,1,1,high
9015321,gate_40,49,1,0,1,high
9015492,gate_30,73,0,0,0,high
9015549,gate_40,92,1,1,1,high
9015921,gate_40,203,1,0,1,high
9015941,gate_40,9,0,0,1,medium
9016164,gate_30,985,1,1,0,high
9016315,gate_30,120,1,1,0,high
9016399,gate_30,139,1,0,0,high
9016446,gate_30,5,0,1,0,medium
9016473,gate_40,1,0,0,1,low
9016510,gate_30,27,1,0,0,medium
9016615,gate_40,175,0,1,1,high
9016742,gate_30,35,1,0,0,high
9016906,gate_40,63,1,1,1,high
9017023,gate_40,49,1,0,1,high
9017134,gate_40,66,1,0,1,high
9017156,gate_30,19,1,0,0,medium
9017325,gate_30,19,0,0,0,medium
9017414,gate_30,38,1,1,0,high
9017658,gate_30,4,0,0,0,low
9017880,gate_30,8,0,0,0,medium
9017909,gate_40,2,1,0,1,low
9017968,gate_40,6,0,0,1,medium
9018135,gate_30,309,1,0,0,high
9018604,gate_30,1,0,0,0,low
9018608,gate_30,24,1,0,0,medium
9018741,gate_30,29,1,0,0,medium
9018783,gate_40,70,1,0,1,high
9018817,gate_40,28,1,0,1,medium
9018903,gate_40,8,0,0,1,medium
9019287,gate_40,119,1,0,1,high
9019289,gate_40,50,1,0,1,high
9019493,gate_30,2,0,0,0,low
9019616,gate_40,14,1,0,1,medium
9019849,gate_30,7,0,0,0,medium
9019863,gate_30,14,0,0,0,medium
9019949,gate_30,0,0,0,0,non_player
9020006,gate_40,1,0,0,1,low
9020030,gate_30,28,0,0,0,medium
9020072,gate_30,6,0,0,0,medium
9020103,gate_30,10,0,0,0,medium
9020320,gate_30,52,0,0,0,high
9020425,gate_30,4,0,0,0,low
9020603,gate_40,204,1,1,1,high
9020776,gate_30,11,0,0,0,medium
9021183,gate_30,14,1,0,0,medium
9021321,gate_40,5,0,0,1,medium
9021337,gate_30,30,1,1,0,high
9021522,gate_40,85,1,1,1,high
9021619,gate_30,1,0,0,0,low
9021686,gate_40,5,1,0,1,medium
9021693,gate_40,20,1,0,1,medium
9021733,gate_30,7,0,0,0,medium
9021778,gate_30,35,1,0,0,high
9021833,gate_40,0,0,0,1,non_player
9021893,gate_30,40,1,1,0,high
9022010,gate_40,262,0,1,1,high
9022018,gate_30,18,1,0,0,medium
9022072,gate_30,0,0,0,0,non_player
9022094,gate_30,23,1,0,0,medium
9022139,gate_30,0,0,0,0,non_player
9022391,gate_40,2,0,0,1,low
9022434,gate_30,10,0,0,0,medium
9022534,gate_40,45,1,0,1,high
9022665,gate_30,70,1,1,0,high
9022667,gate_30,4,0,0,0,low
9022728,gate_40,9,0,0,1,medium
9022772,gate_30,2,0,0,0,low
9022986,gate_40,12,0,0,1,medium
9023004,gate_30,4,1,0,0,low
9023041,gate_40,3,1,0,1,low
9023171,gate_40,8,0,0,1,medium
9023251,gate_40,16,1,0,1,medium
9024006,gate_40,5,0,0,1,medium
9024215,gate_40,1,0,0,1,low
9024277,gate_40,246,1,1,1,high
9024321,gate_40,147,1,0,1,high
9024716,gate_40,5,0,0,1,medium
9024995,gate_40,580,1,1,1,high
9025294,gate_40,0,0,0,1,non_player
9025516,gate_30,180,1,1,0,high
9025655,gate_30,78,0,0,0,high
9026372,gate_40,0,0,0,1,non_player
9026384,gate_40,80,1,0,1,high
9026391,gate_40,17,0,0,1,medium
9026490,gate_30,219,1,1,0,high
9026759,gate_40,100,1,0,1,high
9026770,gate_30,10,1,0,0,medium
9026838,gate_40,7,0,0,1,medium
9026996,gate_30,22,0,0,0,medium
9027350,gate_30,25,0,0,0,medium
9027448,gate_30,1,0,0,0,low
9027465,gate_40,7,0,0,1,medium
9027474,gate_30,299,1,1,0,high
9027566,gate_40,19,0,0,1,medium
9027876,gate_40,1300,1,1,1,high
9028004,gate_30,2,0,0,0,low
9028122,gate_30,0,0,0,0,non_player
9028193,gate_40,33,0,0,1,high
9028222,gate_40,2,0,0,1,low
9028242,gate_40,84,0,0,1,high
9028288,gate_30,2,0,0,0,low
9028303,gate_30,2,0,0,0,low
9028476,gate_30,83,1,0,0,high
9028598,gate_40,0,0,0,1,non_player
9028682,gate_30,0,0,0,0,non_player
9028927,gate_40,6,0,0,1,medium
9028959,gate_30,22,0,0,0,medium
9029404,gate_40,27,1,0,1,medium
9029683,gate_30,25,0,0,0,medium
9029865,gate_30,5,0,0,0,medium
9030195,gate_30,3,0,0,0,low
9030225,gate_30,5,0,0,0,medium
9030240,gate_40,1,0,0,1,low
9030377,gate_40,6,0,0,1,medium
9030557,gate_40,367,1,1,1,high
9030579,gate_40,1,0,0,1,low
9030626,gate_30,96,0,1,0,high
9030917,gate_30,13,0,1,0,medium
9031138,gate_40,2,0,0,1,low
9031140,gate_40,211,1,0,1,high
9031148,gate_40,1,0,0,1,low
9031176,gate_40,2,0,0,1,low
9031239,gate_40,99,1,1,1,high
9031305,gate_30,4,1,0,0,low
9031382,gate_30,2,0,0,0,low
9031558,gate_30,37,0,1,0,high
9031587,gate_40,21,1,0,1,medium
9031614,gate_40,31,0,0,1,high
9031645,gate_40,8,0,0,1,medium
9032042,gate_40,104,1,1,1,high
9032061,gate_40,237,1,1,1,high
9032098,gate_40,23,0,0,1,medium
9032146,gate_40,21,0,0,1,medium
9032220,gate_40,3,0,0,1,low
9032423,gate_30,4,0,0,0,low
9032579,gate_30,90,1,1,0,high
9032674,gate_30,2,0,0,0,low
9032785,gate_30,5,0,0,0,medium
9032798,gate_40,34,1,0,1,high
9032928,gate_40,2,0,0,1,low
9033156,gate_40,199,1,1,1,high
9033213,gate_40,11,1,0,1,medium
9033292,gate_30,154,1,1,0,high
9033312,gate_40,3,0,0,1,low
9033437,gate_30,1,0,0,0,low
9033456,gate_30,6,0,0,0,medium
9033509,gate_40,1,0,0,1,low
9033671,gate_30,48,0,1,0,high
9033684,gate_30,146,1,0,0,high
9033968,gate_30,0,0,0,0,non_player
9033986,gate_40,2,0,0,1,low
9034161,gate_30,23,1,0,0,medium
9034529,gate_30,47,1,1,0,high
9034582,gate_30,1,0,0,0,low
9034723,gate_40,106,1,1,1,high
9034862,gate_40,2,0,0,1,low
9034864,gate_40,210,1,0,1,high
9034944,gate_30,555,1,1,0,high
9035014,gate_40,11,0,0,1,medium
9035037,gate_40,1013,1,1,1,high
9035045,gate_40,14,0,0,1,medium
9035255,gate_40,15,0,0,1,medium
9035294,gate_40,96,1,0,1,high
9035300,gate_30,18,0,0,0,medium
9035468,gate_30,147,1,0,0,high
9035509,gate_40,11,1,0,1,medium
9035652,gate_30,56,1,1,0,high
9035675,gate_40,10,1,0,1,medium
9035703,gate_40,25,1,0,1,medium
9035749,gate_40,0,0,0,1,non_player
9036585,gate_30,28,1,1,0,medium
9036832,gate_40,124,1,0,1,high
9037146,gate_40,110,1,0,1,high
9037570,gate_40,124,1,0,1,high
9037628,gate_30,26,1,0,0,medium
9037761,gate_40,8,0,0,1,medium
9037863,gate_40,0,0,0,1,non_player
9037869,gate_30,0,0,0,0,non_player
9037961,gate_40,3,0,1,1,low
9038188,gate_30,0,0,0,0,non_player
9038263,gate_40,15,0,0,1,medium
9038515,gate_40,10,0,0,1,medium
9038632,gate_30,3,0,0,0,low
9038656,gate_30,188,1,0,0,high
9038731,gate_40,4,0,0,1,low
9038863,gate_30,379,0,1,0,high
9038893,gate_40,7,0,0,1,medium
9038902,gate_40,44,0,0,1,high
9038923,gate_30,13,0,0,0,medium
9039088,gate_40,18,0,0,1,medium
9039193,gate_40,12,1,0,1,medium
9039252,gate_30,135,0,0,0,high
9039300,gate_30,14,1,0,0,medium
9039347,gate_40,2,0,0,1,low
9039363,gate_30,14,0,0,0,medium
9039419,gate_30,9,0,1,0,medium
9039438,gate_40,15,1,0,1,medium
9039746,gate_40,1,0,0,1,low
9039771,gate_40,9,1,0,1,medium
9040067,gate_30,191,1,1,0,high
9040307,gate_40,56,1,1,1,high
9040395,gate_30,3,0,0,0,low
9040448,gate_40,136,0,0,1,high
9040474,gate_30,38,1,0,0,high
9040584,gate_40,23,1,0,1,medium
9040638,gate_30,62,1,0,0,high
9040873,gate_40,92,1,0,1,high
9040943,gate_30,45,0,0,0,high
9041135,gate_40,25,1,0,1,medium
9041154,gate_30,88,0,1,0,high
9041374,gate_30,877,1,1,0,high
9041533,gate_40,7,0,0,1,medium
9041557,gate_40,60,1,0,1,high
9041742,gate_40,17,1,0,1,medium
9041852,gate_30,173,1,1,0,high
9041926,gate_40,6,0,0,1,medium
9041951,gate_30,8,0,0,0,medium
9041957,gate_40,13,1,0,1,medium
9042091,gate_30,250,1,1,0,high
9042159,gate_40,128,0,0,1,high
9042192,gate_30,9,0,0,0,medium
9042222,gate_40,7,0,0,1,medium
9042584,gate_40,3,0,0,1,low
9043071,gate_30,29,1,0,0,medium
9043098,gate_40,51,1,0,1,high
9043205,gate_40,31,1,0,1,high
9043243,gate_40,48,0,0,1,high
9043357,gate_40,27,0,0,1,medium
9043625,gate_30,39,0,0,0,high
9043705,gate_30,2,0,0,0,low
9043885,gate_30,65,0,1,0,high
9043902,gate_40,86,0,0,1,high
9043912,gate_30,3,0,0,0,low
9044089,gate_30,161,1,1,0,high
9044114,gate_30,130,1,1,0,high
9044175,gate_40,0,0,0,1,non_player
9044190,gate_30,174,1,1,0,high
9044406,gate_40,38,0,1,1,high
9044442,gate_40,14,1,0,1,medium
9044720,gate_30,202,1,1,0,high
9044728,gate_30,15,0,0,0,medium
9044872,gate_30,58,1,0,0,high
9045199,gate_30,30,1,0,0,high
9045543,gate_40,1,0,0,1,low
9045678,gate_40,8,0,0,1,medium
9045704,gate_30,1,0,0,0,low
9045815,gate_30,102,0,0,0,high
9045818,gate_40,39,1,0,1,high
9045916,gate_30,57,1,1,0,high
9046093,gate_30,21,1,1,0,medium
9046245,gate_30,6,0,0,0,medium
9046296,gate_40,18,0,1,1,medium
9046489,gate_30,31,1,0,0,high
9046727,gate_40,1,0,0,1,low
9046830,gate_40,3,1,0,1,low
9046832,gate_40,2,0,0,1,low
9047055,gate_40,47,1,1,1,high
9047063,gate_30,30,1,0,0,high
9047219,gate_30,153,1,1,0,high
9047273,gate_40,15,1,0,1,medium
9047392,gate_40,16,0,0,1,medium
9047441,gate_40,17,0,0,1,medium
9047515,gate_30,6,1,0,0,medium
9047597,gate_40,140,1,0,1,high
9047844,gate_40,68,0,1,1,high
9048094,gate_30,1,0,0,0,low
9048096,gate_30,54,1,1,0,high
9048205,gate_30,4,0,0,0,low
9048370,gate_40,31,1,0,1,high
9048474,gate_40,7,0,0,1,medium
9048558,gate_40,17,0,0,1,medium
9048719,gate_30,3,0,0,0,low
9049129,gate_30,84,0,1,0,high
9049391,gate_30,38,1,0,0,high
9049456,gate_30,42,1,1,0,high
9049531,gate_30,5,0,0,0,medium
9049542,gate_40,7,0,0,1,medium
9049597,gate_40,140,0,0,1,high
9049631,gate_30,2,0,0,0,low
9049694,gate_40,10,0,0,1,medium
9049788,gate_40,14,0,0,1,medium
9050159,gate_30,3,1,0,0,low
9050279,gate_30,44,0,0,0,high
9050315,gate_30,95,1,1,0,high
9050528,gate_40,3,0,0,1,low
9050577,gate_40,27,1,0,1,medium
9050726,gate_40,28,0,0,1,medium
9050775,gate_30,89,1,0,0,high
9050943,gate_30,34,0,0,0,high
9050990,gate_30,3,0,0,0,low
9051059,gate_30,12,0,0,0,medium
9051157,gate_30,16,1,0,0,medium
9051532,gate_30,4,1,0,0,low
9051695,gate_30,10,0,0,0,medium
9051824,gate_40,0,0,0,1,non_player
9051886,gate_30,9,0,0,0,medium
9051971,gate_30,22,0,0,0,medium
9052264,gate_30,16,1,0,0,medium
9052266,gate_30,0,0,0,0,non_player
9052434,gate_30,21,0,0,0,medium
9052548,gate_40,6,0,0,1,medium
9052620,gate_40,4,0,0,1,low
9052643,gate_30,5,0,0,0,medium
9052708,gate_30,25,0,0,0,medium
9052788,gate_40,3,0,0,1,low
9052907,gate_30,3,0,0,0,low
9052955,gate_40,63,1,0,1,high
9053056,gate_40,17,0,0,1,medium
9053105,gate_40,165,1,0,1,high
9053293,gate_40,151,1,1,1,high
9053310,gate_30,364,1,1,0,high
9053438,gate_40,59,1,0,1,high
9053500,gate_40,105,1,1,1,high
9053831,gate_40,308,1,1,1,high
9053879,gate_30,15,0,0,0,medium
9054005,gate_40,0,0,0,1,non_player
9054235,gate_30,159,1,0,0,high
9054257,gate_30,16,0,0,0,medium
9054282,gate_40,7,0,0,1,medium
9054382,gate_40,3,1,0,1,low
9054433,gate_30,2,0,0,0,low
9054449,gate_30,34,1,0,0,high
9054514,gate_30,52,1,0,0,high
9054561,gate_40,5,0,0,1,medium
9054719,gate_30,2,0,0,0,low
9054786,gate_40,26,0,0,1,medium
9054809,gate_40,78,1,1,1,high
9054887,gate_40,3,0,0,1,low
9055137,gate_30,9,0,0,0,medium
9055240,gate_30,124,1,1,0,high
9055481,gate_30,0,0,0,0,non_player
9055992,gate_30,38,0,0,0,high
9056080,gate_40,53,1,0,1,high
9056127,gate_30,435,1,1,0,high
9056155,gate_40,152,1,0,1,high
9056217,gate_30,14,0,0,0,medium
9056391,gate_40,24,1,0,1,medium
9056597,gate_40,4,0,0,1,low
9056746,gate_40,2,0,0,1,low
9056753,gate_30,6,0,0,0,medium
9057238,gate_40,4,0,0,1,low
9057444,gate_40,85,1,0,1,high
9057553,gate_40,0,0,0,1,non_player
9057564,gate_40,17,1,0,1,medium
9057661,gate_40,5,0,0,1,medium
9057662,gate_40,7,0,0,1,medium
9057757,gate_30,19,1,0,0,medium
9057832,gate_30,0,0,0,0,non_player
9057954,gate_40,53,0,1,1,high
9057959,gate_40,28,0,0,1,medium
9058095,gate_30,6,0,0,0,medium
9058189,gate_30,31,1,0,0,high
9058270,gate_40,9,0,0,1,medium
9058344,gate_40,24,0,0,1,medium
9058490,gate_30,63,1,0,0,high
9058492,gate_30,39,1,0,0,high
9058529,gate_40,502,1,1,1,high
9058540,gate_40,0,0,0,1,non_player
9058556,gate_30,21,0,0,0,medium
9058660,gate_40,12,0,0,1,medium
9058818,gate_30,7,0,0,0,medium
9059046,gate_30,2,0,0,0,low
9059262,gate_30,5,0,0,0,medium
9059291,gate_40,4,0,0,1,low
9059403,gate_40,27,1,0,1,medium
9059643,gate_40,21,0,0,1,medium
9059693,gate_40,32,1,1,1,high
9059705,gate_40,8,0,0,1,medium
9059726,gate_40,139,1,1,1,high
9059760,gate_40,144,1,0,1,high
9059951,gate_40,12,0,0,1,medium
9060107,gate_40,84,1,1,1,high
9060113,gate_40,43,1,0,1,high
9060200,gate_40,7,0,0,1,medium
9060241,gate_30,7,0,0,0,medium
9060254,gate_30,31,1,0,0,high
9060276,gate_40,15,0,0,1,medium
9060437,gate_40,4,0,0,1,low
9060522,gate_30,28,1,0,0,medium
9060633,gate_40,2,0,0,1,low
9060694,gate_40,87,1,0,1,high
9061102,gate_30,5,0,0,0,medium
9061280,gate_40,146,1,0,1,high
9061382,gate_30,1,0,0,0,low
9061535,gate_40,18,0,0,1,medium
9061701,gate_30,8,0,0,0,medium
9061923,gate_30,8,0,0,0,medium
9061950,gate_30,308,1,1,0,high
9061986,gate_40,106,1,0,1,high
9062011,gate_30,12,1,0,0,medium
9062072,gate_30,23,0,0,0,medium
9062136,gate_40,0,0,0,1,non_player
9062404,gate_40,2,0,0,1,low
9062412,gate_30,71,1,0,0,high
9062478,gate_30,2,0,0,0,low
9062499,gate_40,15,1,0,1,medium
9062642,gate_30,2,0,0,0,low
9062941,gate_40,14,0,0,1,medium
9063031,gate_40,0,0,0,1,non_player
9063097,gate_40,0,0,0,1,non_player
9063115,gate_40,49,1,0,1,high
9063231,gate_40,5,1,0,1,medium
9063256,gate_40,201,0,0,1,high
9063783,gate_30,159,1,0,0,high
9064044,gate_30,87,1,1,0,high
9064303,gate_40,14,0,0,1,medium
9064334,gate_30,30,1,0,0,high
9064432,gate_30,254,0,1,0,high
9064830,gate_40,9,1,0,1,medium
9064868,gate_40,74,1,1,1,high
9065201,gate_40,41,0,0,1,high
9065356,gate_30,110,1,0,0,high
9065363,gate_40,39,1,0,1,high
9065510,gate_30,16,0,0,0,medium
9065530,gate_30,79,1,0,0,high
9065837,gate_30,5,0,0,0,medium
9065997,gate_40,17,0,0,1,medium
9066082,gate_40,142,1,1,1,high
9066158,gate_40,1,0,0,1,low
9066248,gate_40,42,1,1,1,high
9066655,gate_30,137,1,1,0,high
9066800,gate_30,3,0,0,0,low
9066887,gate_40,8,0,0,1,medium
9066904,gate_40,10,0,0,1,medium
9067054,gate_40,9,0,0,1,medium
9067085,gate_30,2,0,0,0,low
9067190,gate_30,20,1,0,0,medium
9067583,gate_40,3,1,0,1,low
9067594,gate_40,9,0,0,1,medium
9067631,gate_30,1,0,0,0,low
9067822,gate_30,0,0,0,0,non_player
9068017,gate_40,1,0,0,1,low
9068190,gate_40,25,0,0,1,medium
9068210,gate_40,4,0,0,1,low
9068283,gate_30,74,1,0,0,high
9068400,gate_30,40,1,0,0,high
9068417,gate_30,2,0,0,0,low
9068420,gate_40,220,1,0,1,high
9068562,gate_30,12,1,0,0,medium
9068886,gate_40,27,1,1,1,medium
9068896,gate_30,23,0,0,0,medium
9068903,gate_30,35,1,0,0,high
9069113,gate_30,77,1,1,0,high
9069174,gate_40,10,0,0,1,medium
9069239,gate_40,9,0,0,1,medium
9069313,gate_30,4,0,0,0,low
9069351,gate_40,79,1,0,1,high
9069446,gate_30,5,0,0,0,medium
9069461,gate_40,0,0,0,1,non_player
9069663,gate_40,222,1,1,1,high
9070140,gate_40,149,1,0,1,high
9070188,gate_30,49,1,0,0,high
9070429,gate_40,9,0,0,1,medium
9070454,gate_30,6,0,0,0,medium
9070470,gate_30,36,1,0,0,high
9070558,gate_30,14,1,0,0,medium
9071019,gate_40,371,1,1,1,high
9071215,gate_40,36,0,0,1,high
9071248,gate_40,1,0,0,1,low
9071403,gate_30,8,0,0,0,medium
9071454,gate_30,9,0,0,0,medium
9071887,gate_40,0,0,0,1,non_player
9071902,gate_30,1,0,0,0,low
9072155,gate_30,16,0,0,0,medium
9072157,gate_40,7,0,0,1,medium
9072174,gate_40,27,0,0,1,medium
9072208,gate_40,58,1,0,1,high
9072226,gate_40,61,0,0,1,high
9072295,gate_40,3,0,0,1,low
9072447,gate_40,1,0,0,1,low
9072625,gate_40,45,1,1,1,high
9072630,gate_40,10,0,0,1,medium
9072657,gate_30,0,0,0,0,non_player
9072735,gate_30,119,1,1,0,high
9072846,gate_30,1,0,0,0,low
9073042,gate_40,38,0,0,1,high
9073057,gate_40,132,0,0,1,high
9073123,gate_40,78,1,0,1,high
9073370,gate_40,24,1,0,1,medium
9073515,gate_40,9,0,0,1,medium
9073532,gate_30,147,1,1,0,high
9073684,gate_30,12,0,0,0,medium
9073879,gate_40,280,0,0,1,high
9073904,gate_40,0,0,0,1,non_player
9074075,gate_30,249,1,1,0,high
9074177,gate_30,18,1,0,0,medium
9074255,gate_40,13,1,0,1,medium
9074577,gate_40,39,1,0,1,high
9074648,gate_30,1,0,0,0,low
9074711,gate_40,1,0,0,1,low
9075010,gate_30,10,0,1,0,medium
9075074,gate_40,84,1,1,1,high
9075075,gate_30,19,1,0,0,medium
9075199,gate_40,53,1,0,1,high
9075262,gate_30,25,0,0,0,medium
9075318,gate_30,14,0,0,0,medium
9075394,gate_30,4,0,0,0,low
9075427,gate_30,32,1,0,0,high
9075679,gate_40,0,0,0,1,non_player
9075906,gate_30,4,0,0,0,low
9076042,gate_40,1,0,0,1,low
9076075,gate_40,2,0,0,1,low
9076214,gate_30,62,1,0,0,high
9076357,gate_40,4,0,0,1,low
9076383,gate_30,22,1,0,0,medium
9076454,gate_30,218,1,0,0,high
9076478,gate_30,430,1,1,0,high
9077004,gate_40,0,0,0,1,non_player
9077134,gate_40,0,0,0,1,non_player
9077266,gate_40,0,0,0,1,non_player
9077269,gate_40,44,1,0,1,high
9077308,gate_30,4,0,0,0,low
9077442,gate_30,16,1,0,0,medium
9077644,gate_40,16,1,0,1,medium
9077788,gate_30,36,1,0,0,high
9077866,gate_40,2,0,0,1,low
9078117,gate_40,2,0,0,1,low
9078305,gate_30,6,0,0,0,medium
9078306,gate_30,14,0,0,0,medium
9078401,gate_30,3,1,0,0,low
9078404,gate_40,64,1,1,1,high
9078405,gate_40,264,1,1,1,high
9078466,gate_40,210,1,1,1,high
9078498,gate_40,23,1,0,1,medium
9078509,gate_30,118,1,1,0,high
9078533,gate_40,6,1,0,1,medium
9078699,gate_30,87,1,0,0,high
9078844,gate_40,16,1,1,1,medium
9078864,gate_40,32,1,0,1,high
9079043,gate_40,8,0,0,1,medium
9079056,gate_40,61,1,1,1,high
9079282,gate_30,14,1,0,0,medium
9079370,gate_30,54,1,0,0,high
9079477,gate_40,2,1,0,1,low
9079750,gate_30,17,1,0,0,medium
9079895,gate_40,12,0,0,1,medium
9079901,gate_30,57,1,0,0,high
9080036,gate_30,172,1,1,0,high
9080063,gate_30,25,1,1,0,medium
9080114,gate_40,4,0,0,1,low
9080139,gate_30,1,0,0,0,low
9080383,gate_30,40,1,1,0,high
9080386,gate_30,87,1,0,0,high
9080437,gate_40,19,1,0,1,medium
9080533,gate_40,23,1,0,1,medium
9080551,gate_30,19,0,0,0,medium
9080563,gate_40,2,0,0,1,low
9080789,gate_30,55,1,0,0,high
9080850,gate_40,1,0,0,1,low
9081037,gate_40,84,1,1,1,high
9081145,gate_40,32,0,0,1,high
9081268,gate_30,26,1,1,0,medium
9081327,gate_40,2,0,0,1,low
9081475,gate_30,15,0,0,0,medium
9081615,gate_40,2,0,0,1,low
9081835,gate_30,21,0,0,0,medium
9082084,gate_30,100,0,1,0,high
9082095,gate_30,32,1,0,0,high
9082100,gate_30,65,1,0,0,high
9082212,gate_30,548,1,1,0,high
9082278,gate_40,1,0,0,1,low
9082399,gate_30,18,1,0,0,medium
9082790,gate_40,9,1,0,1,medium
9082813,gate_40,20,0,0,1,medium
9082816,gate_40,14,0,1,1,medium
9083049,gate_40,0,0,0,1,non_player
9083076,gate_40,119,1,1,1,high
9083172,gate_40,15,0,0,1,medium
9083299,gate_30,9,0,0,0,medium
